"Variable","Importance"
"GPR89B",0.000160047421458209
"GPR89C",0
"HFE2",0
"HIST2H2AA3",0
"HIST2H2AA4",1.48192056905749e-05
"HIST2H2AB",0
"HIST2H2AC",0
"HIST2H2BA",0
"HIST2H2BE",0
"HIST2H2BF",0
"HIST2H3A",2.66745702430349e-05
"HIST2H3C",0
"HIST2H3D",0
"HIST2H4A",0
"HIST2H4B",0
"HYDIN2",6.66864256075872e-05
"ITGA10",0
"LINC00623",0
"LINC00624",0
"LIX1L",0
"NBPF10",0
"NBPF11",0
"NBPF12",0
"NBPF14",0
"NBPF15",1.55601659751037e-05
"NBPF16",0
"NBPF20",0
"NBPF24",0
"NBPF8",0
"NBPF9",0
"NOTCH2NL",0
"NUDT17",0
"PDE4DIP",0
"PDZK1P1",0
"PDZK1",0
"PEX11B",5.92768227622997e-06
"PIAS3",-3.33432128037936e-05
"POLR3C",0
"POLR3GL",0
"PPIAL4A",0
"PPIAL4B",0
"PPIAL4C",0
"PPIAL4D",0
"PPIAL4G",0
"PRKAB2",0
"RBM8A",0
"RN7SKP88",0
"RN7SL261P",0
"RNA5SP57",0
"RNA5SP58",0
"RNA5SP59",0
"RNF115",5.03852993479548e-05
"SEC22B",0
"SRGAP2B",2.59336099585061e-05
"SV2A",0
"TXNIP",0
"SF3B4",0
"MTMR11",0
"OTUD7B",0
"VPS45",0
"PLEKHO1",0
"RN7SL480P",0
"ANP32E",0
"CA14",0
"APH1A",0
"C1orf54",-1.11144042679312e-05
"C1orf51",0
"MRPS21",0
"PRPF3",0
"RPRD2",0
"TARS2",0
"ECM1",-6.66864256075872e-06
"LINC00568",0
"ADAMTSL4",7.40960284528747e-06
"MIR4257",0
"C1orf138",0
"RN7SL473P",0
"RN7SL600P",8.8174273858922e-05
"MCL1",0
"ENSA",-9.63248369887371e-06
"GOLPH3L",0
"HORMAD1",0
"CTSS",0
"CTSK",0
"ARNT",0
"SETDB1",-8.15056312981621e-06
"CERS2",0
"ANXA9",0
"FAM63A",0
"PRUNE",-6.52045050385297e-05
"BNIPL",-9.1138114997037e-05
"C1orf56",-0.000226733847065798
"CDC42SE1",-0.000133372851215176
"MLLT11",0
"GABPB2",0
"SEMA6C",0
"LYSMD1",0
"SCNM1",0
"TNFAIP8L2",-1.92649673977474e-05
"TMOD4",0
"VPS72",0
"PIP5K1A",0
"PSMD4",0.000104475400118553
"ZNF687",0
"PI4KB",0
"RN7SL444P",0
"RFX5",0
"POGZ",0
"PSMB4",0
"SELENBP1",5.40901007705985e-05
"RNY4P25",0
"CGN",0
"SNORA44",0
"TUFT1",0
"MIR554",0.000137077652637819
"SNX27",0
"CELF3",2.22288085358624e-06
"RIIAD1",3.11203319502074e-05
"MRPL9",0
"OAZ3",0
"TDRKH",0
"LINGO4",0
"RORC",0
"C2CD4D",-3.26022525192649e-05
"THEM5",0
"THEM4",0
"S100A10",0
"NBPF18P",-6.4463544754001e-05
"S100A11",0
"TCHHL1",-0.000105216360403082
"TCHH",0
"RPTN",0
"HRNR",0
"FLG",0
"FLG2",0
"CRNN",0.000203023117960878
"LCE5A",0
"CRCT1",0
"LCE3B",0
"LCE3C",0
"LCE3D",0
"LCE3E",-5.2608180201541e-05
"LCE3A",2.51926496739774e-05
"LCE2D",0
"LINC00302",0
"LCE2B",0
"LCE2C",0
"LCE2A",0
"LCE4A",0
"C1orf68",0
"KPRP",0
"LCE1F",0
"LCE1C",-3.70480142264373e-06
"LCE1D",0
"LCE1E",0
"LCE1B",0
"LCE1A",0
"LCE6A",0
"SMCP",0
"IVL",0
"SPRR4",-4.9644339063426e-05
"SPRR1A",0
"SPRR3",-1.25963248369887e-05
"SPRR1B",0
"SPRR2D",-0.000109662122110255
"SPRR2A",-5.18672199170123e-06
"SPRR2B",-1.77830468286899e-05
"SPRR2E",0
"SPRR2F",0
"SPRR2G",0
"LELP1",0
"PRR9",0.000249703615886189
"LOR",0
"PGLYRP3",0
"PGLYRP4",0
"S100A12",0
"S100A8",0
"S100A9",-0.00014226437462952
"S100A7A",0
"S100A7L2",0
"S100A7",0
"RN7SL44P",-0.000266004742145821
"S100A3",0
"S100A4",0
"S100A5",0
"S100A6",0
"S100A2",0
"S100A16",0
"S100A14",0
"S100A13",-0.000518672199170124
"S100A1",0
"CHTOP",0
"SNAPIN",0
"ILF2",0
"NPR1",0
"INTS3",0
"RN7SL372P",0
"SLC27A3",0
"GATAD2B",0
"DENND4B",0
"CRTC2",-5.70539419087135e-05
"SLC39A1",1.03734439834025e-05
"CREB3L4",0
"JTB",0
"RAB13",0
"NUP210L",0
"RPS27",-3.77889745109661e-05
"MIR5698",0
"TPM3",0
"RN7SL431P",0
"MIR190B",-0.000135595732068761
"C1orf189",0
"C1orf43",0
"UBAP2L",4.89033787788973e-05
"HAX1",0
"AQP10",-0.000139300533491405
"ATP8B2",0
"IL6R",8.74333135743921e-05
"SHE",0
"TDRD10",0
"UBE2Q1",0
"CHRNB2",-5.40901007705985e-05
"ADAR",0
"KCNN3",-1.11144042679312e-05
"PMVK",0
"PBXIP1",0
"PYGO2",0
"SHC1",0
"MIR4258",0
"FLAD1",0
"LENEP",0
"ZBTB7B",-1.70420865441612e-05
"DCST2",0
"DCST1",0
"ADAM15",0
"EFNA3",8.89152341434496e-06
"EFNA4",0
"EFNA1",0
"DPM3",0
"SLC50A1",0
"KRTCAP2",0
"TRIM46",0
"MIR92B",0
"MUC1",0
"THBS3",0
"MTX1",0
"GBAP1",0
"GBA",0
"FAM189B",0
"SCAMP3",0
"CLK2",0
"HCN3",0
"PKLR",0
"FDPS",0
"RUSC1",0
"ASH1L",0
"MIR555",0
"MSTO1",0
"YY1AP1",0
"DAP3",0
"GON4L",0
"SYT11",0
"RIT1",-1.03734439834025e-05
"KIAA0907",0
"RXFP4",0
"ARHGEF2",0
"SSR2",6.81683461766458e-05
"UBQLN4",0
"LAMTOR2",0
"RAB25",0
"MEX3A",-8.96561944279795e-05
"LMNA",0
"SEMA4A",0
"SLC25A44",0
"PMF1",0
"BGLAP",0
"PAQR6",0
"SMG5",0
"C1orf85",0
"TMEM79",-2.14878482513337e-05
"VHLL",0
"CCT3",0
"TSACC",0
"RHBG",0
"C1orf61",0
"MEF2D",-0.000107439241256668
"IQGAP3",0
"TTC24",0
"APOA1BP",0
"GPATCH4",0
"HAPLN2",0
"BCAN",0
"NES",0
"CRABP2",-0.000268227622999406
"ISG20L2",0
"RRNAD1",0
"MRPL24",0
"HDGF",0
"PRCC",4.37166567871961e-05
"SH2D2A",0
"NTRK1",0
"INSRR",0
"PEAR1",0
"LRRC71",-2.96384113811499e-06
"ARHGEF11",0
"MIR765",0
"RN7SL612P",7.78008298755195e-05
"ETV3L",0
"ETV3",0
"FCRL5",0
"FCRL4",0
"FCRL3",6.4463544754001e-05
"FCRL2",0
"FCRL1",0
"CD5L",0
"KIRREL",0
"CD1D",0
"CD1A",0
"CD1C",0
"CD1B",0
"CD1E",0
"OR10T2",-9.03971547125071e-05
"OR10K2",0
"OR10K1",0
"OR10R2",0
"OR10X1",0
"OR6P1",0
"OR6Y1",0
"OR10Z1",0
"SPTA1",0
"OR6K2",0
"OR6K3",0
"OR6K6",0
"OR6N1",0
"OR6N2",0
"MNDA",0
"PYHIN1",2.59336099585061e-05
"IFI16",0
"AIM2",0
"CADM3",0
"RNA5SP60",-6.59454653230585e-05
"DARC",0
"FCER1A",0
"OR10J3",7.78008298755184e-05
"OR10J4",0
"OR10J1",0
"OR10J5",4.22347362181386e-05
"APCS",0
"CRP",0
"DUSP23",0
"FCRL6",9.63248369887371e-06
"SLAMF8",0
"C1orf204",0
"VSIG8",0
"CCDC19",0
"TAGLN2",0
"IGSF9",0.000128186129223474
"SLAMF9",0
"PIGM",0
"KCNJ10",0
"KCNJ9",0
"IGSF8",0
"ATP1A2",0
"ATP1A4",0
"CASQ1",0
"PEA15",-0.000348992294013041
"DCAF8",0
"PEX19",0
"COPA",0
"NCSTN",0
"NHLH1",0
"VANGL2",0
"SLAMF6",0
"CD84",0
"SLAMF1",0
"CD48",0
"SLAMF7",0
"LY9",0
"CD244",0
"ITLN1",-0.00017708950800237
"ITLN2",0
"F11R",0.000442353289863664
"TSTD1",0
"USF1",0
"ARHGAP30",0
"PVRL4",0
"KLHDC9",0
"PFDN2",0
"NIT1",0
"DEDD",0
"UFC1",0
"USP21",0
"B4GALT3",0
"PPOX",0
"ADAMTS4",0
"NDUFS2",0
"FCER1G",0
"APOA2",0
"MIR5187",0
"NR1I3",0
"TOMM40L",0
"PCP4L1",-0.000195613515115589
"MPZ",0
"SDHC",0
"C1orf192",0
"FCGR2A",0
"FCGR2B",0
"FCGR2C",0
"FCGR3A",-6.89093064611746e-05
"FCGR3B",0
"HSPA6",0
"RPL31P11",-5.18672199170134e-05
"FCRLA",0
"FCRLB",0
"RN7SL466P",0
"DUSP12",6.74273858921159e-05
"ATF6",0
"OLFML2B",0
"NOS1AP",0.000181535269709544
"MIR4654",0
"RNA5SP61",-0.000247480735032601
"MIR556",-0.000421606401896859
"C1orf226",0
"C1orf111",0.000474955542382929
"SH2D1B",2.00059276822762e-05
"UHMK1",0
"UAP1",0
"DDR2",0
"RN7SL861P",-0.000250444576170717
"HSD17B7",0
"C1orf110",0
"RGS4",0
"RGS5",0
"NUF2",-1.70420865441612e-05
"RNA5SP62",0
"RNA5SP63",0
"PBX1",0
"LMX1A",-7.26141078838172e-05
"RXRG",0
"LRRC52",0
"MGST3",0.000376407824540605
"ALDH9A1",0
"TMCO1",0
"UCK2",0
"RNA5SP64",0
"FAM78B",0
"MIR921",0
"FMO9P",2.22288085358624e-06
"POGK",0
"TADA1",0
"ILDR2",0.000179312388855958
"MAEL",-2.14878482513337e-05
"RNA5SP65",-0.00026748666271488
"GPA33",0
"DUSP27",0
"POU2F1",0
"CD247",0
"CREG1",0
"RCSD1",0
"MPZL1",-0.00019561351511559
"ADCY10",0
"MPC2",0
"DCAF6",0
"MIR1255B2",0
"GPR161",0
"TIPRL",0
"SFT2D2",0
"ANKRD36BP1",0
"TBX19",0
"MIR557",0
"XCL2",0
"XCL1",0
"DPT",0
"LINC00626",0
"LINC00970",0
"RNA5SP66",0
"ATP1B1",-4.44576170717248e-06
"NME7",0
"BLZF1",0
"CCDC181",0
"SLC19A2",0
"F5",0
"SELP",7.40960284528747e-07
"C1orf112",-0.000553497332542975
"SELL",0
"SELE",-6.66864256075872e-06
"METTL18",-0.000129668049792532
"SCYL3",0
"RN7SL333P",0
"KIFAP3",-5.92768227622997e-06
"RN7SL269P",-5.18672199170123e-06
"METTL11B",0
"GORAB",0
"PRRX1",0
"MROH9",0
"FMO3",0
"MIR1295A",0
"FMO6P",-0.000190426793123889
"FMO2",0
"FMO1",0
"FMO4",0
"PRRC2C",0
"RN7SL425P",-6.66864256075872e-06
"MYOC",0
"VAMP4",0
"METTL13",1.48192056905749e-06
"DNM3",0
"DNM3OS",0
"MIR214",0
"MIR199A2",-3.85299347954948e-05
"PIGC",-0.000114107883817427
"C1orf105",0
"SUCO",0
"FASLG",0
"TNFSF18",0
"TNFSF4",0
"PRDX6",0
"SLC9C2",5.92768227622997e-06
"ANKRD45",0
"KLHL20",0
"RN7SKP160",0
"CENPL",0
"DARS2",0
"GAS5",0.000143005334914049
"ZBTB37",0
"SERPINC1",0
"RNA5SP67",-0.000242294013040901
"RC3H1",0
"RNA5SP68",0
"RABGAP1L",0
"GPR52",0
"CACYBP",0
"MRPS14",1.77830468286899e-05
"TNN",-6.29816241849435e-05
"KIAA0040",0
"TNR",0
"RFWD2",0
"SCARNA3",0
"PAPPA2",0
"ASTN1",0
"MIR488",-5.18672199170123e-06
"FAM5B",-2.51926496739774e-05
"SEC16B",0
"RASAL2",0
"LINC00083",0
"TEX35",0
"C1orf220",0
"C1orf220.1",0
"RNA5SP69",0
"MIR4424",0
"RALGPS2",0
"ANGPTL1",0
"FAM20B",0
"TOR3A",0
"ABL2",0
"SOAT1",0
"AXDND1",0
"NPHS2",0
"TDRD5",0
"FAM163A",0
"TOR1AIP2",0
"IFRG15",0
"TOR1AIP1",0
"RN7SL230P",0
"CEP350",0
"QSOX1",0
"LHX4",0
"ACBD6",0
"MIR3121",0
"XPR1",0
"KIAA1614",0
"STX6",0
"MR1",0
"IER5",0
"CACNA1E",0
"RNA5SP70",0
"RN7SKP229",0
"ZNF648",-0.000412714878482513
"GLUL",0
"TEDDM1",0
"LINC00272",-0.000268968583283936
"RGSL1",0
"RNASEL",0
"RGS16",0
"RGS8",0
"NPL",0.00019561351511559
"DHX9",0
"SHCBP1L",0
"RNA5SP71",0
"LAMC1",0
"LAMC2",0
"NMNAT2",0
"SMG7",0
"NCF2",5.33491404860698e-05
"ARPC5",-1.92649673977474e-05
"RGL1",0
"APOBEC4",0
"COLGALT2",0
"TSEN15",0
"RN7SL654P",-0.000153378778897451
"C1orf21",0
"EDEM3",0
"FAM129A",0
"RNA5SP72",0
"RNF2",0
"TRMT1L",0
"SWT1",0
"IVNS1ABP",0
"HMCN1",0
"PRG4",0
"TPR",0
"C1orf27",0
"OCLM",0
"PDC",0
"PTGS2",0
"PLA2G4A",0
"RN7SKP156",0
"RNA5SP73",0.00015411973918198
"FAM5C",0
"RGS18",0
"RGS21",1.25963248369887e-05
"RGS1",0
"RGS13",0
"RGS2",0
"RN7SKP126",0
"UCHL5",0
"TROVE2",0
"GLRX2",0
"CDC73",0
"MIR1278",0
"B3GALT2",0
"KCNT2",0
"MIR4735",0
"CFH",0
"CFHR1",0
"CFHR2",0
"CFHR3",0
"CFHR4",0
"CFHR5",0
"F13B",0
"ASPM",-0.000700207468879668
"ZBTB41",-0.000137818612922347
"CRB1",0
"DENND1B",0
"C1orf53",0
"LHX9",0
"NEK7",0
"ATP6V1G3",0
"PTPRC",0
"MIR181A1HG",0
"MIR181A1",1.11144042679312e-05
"MIR181B1",0
"NR5A2",0
"LINC00862",0
"ZNF281",0
"KIF14",8.44694724362782e-05
"DDX59",0
"CAMSAP2",0
"GPR25",-0.000460136336692355
"C1orf106",0
"KIF21B",1.18553645524599e-05
"CACNA1S",0
"ASCL5",-0.000266004742145821
"TMEM9",0
"IGFN1",0
"PKP1",0
"TNNT2",0
"LAD1",0
"TNNI1",0
"PHLDA3",0
"CSRP1",0
"RPS10P7",0
"NAV1",0
"MIR5191",0
"MIR1231",0
"IPO9",0
"SHISA4",0
"LMOD1",0
"TIMM17A",0
"RNPEP",0
"ELF3",0
"GPR37L1",0
"ARL8A",0
"PTPN7",-7.55779490219322e-05
"PTPRVP",0
"LGR6",0
"UBE2T",0
"PPP1R12B",0
"SYT2",0
"KDM5B",0
"PCAT6",0
"RABIF",0
"KLHL12",0
"ADIPOR1",0
"CYB5R1",0.000214137522228809
"TMEM183A",0
"PPFIA4",0
"MYOG",0
"ADORA1",7.11321873147597e-05
"MYBPH",0
"CHI3L1",0
"CHIT1",0
"BTG2",-6.96502667457022e-05
"FMOD",0
"PRELP",-4.14937759336109e-05
"OPTC",-7.33550681683459e-05
"ATP2B4",0
"LAX1",0
"ZBED6",-0.000132631890930646
"ZC3H11A",9.55838767042094e-05
"SNRPE",0
"LINC00303",0
"SOX13",0
"ETNK2",2.51926496739774e-05
"REN",0
"KISS1",0
"GOLT1A",0
"PLEKHA6",0
"PPP1R15B",-1.7783046828691e-05
"PIK3C2B",0
"MDM4",0
"RNA5SP74",0
"LRRN2",0
"RNA5SP75",0
"NFASC",0
"CNTN2",0
"TMEM81",0
"RBBP5",0
"DSTYK",0
"TMCC2",0
"NUAK2",0
"KLHDC8A",0
"LEMD1",0
"MIR135B",0
"CDK18",0
"MFSD4",0
"ELK4",0
"SLC45A3",0
"NUCKS1",0
"RAB7L1",0
"SLC41A1",0
"PM20D1",0
"SLC26A9",0
"FAM72A",0
"AVPR1B",-0.000175607587433313
"C1orf186",0
"CTSE",0
"SRGAP2",0
"IKBKE",0
"C1orf147",0
"RASSF5",0
"EIF2D",0
"DYRK3",0
"MAPKAPK2",0
"IL10",0
"IL19",0
"IL20",0
"IL24",0
"FAIM3",0
"PIGR",0
"FCAMR",0.000282305868405455
"C1orf116",0
"YOD1",0
"PFKFB2",-1.25963248369887e-05
"C4BPB",0
"C4BPA",0
"CD55",0
"CR2",0
"CR1",9.18790752815657e-05
"CR1L",-0.000200800237107293
"CD46",-8.52104327208059e-05
"MIR29B2",0
"MIR29C",0
"C1orf132",0
"CD34",0
"PLXNA2",0
"MIR205HG",0
"CAMK1G",0
"LAMB3",-1.11144042679312e-05
"MIR4260",0
"G0S2",0
"HSD11B1",0
"TRAF3IP3",0
"C1orf74",0
"IRF6",-1.55601659751037e-05
"DIEXF",0
"SYT14",0
"SERTAD4",0
"HHAT",0
"KCNH1",0
"RCOR3",0
"TRAF5",0
"LINC00467",0
"RD3",0
"SLC30A1",0
"NEK2",0
"LPGAT1",-6.66864256075872e-06
"RN7SL344P",0
"INTS7",-0.000154119739181979
"DTL",0
"MIR3122",0
"RN7SKP98",-6.96502667457022e-05
"PPP2R5A",0
"SNORA16B",0
"TMEM206",0
"NENF",0
"ATF3",0
"FAM71A",0
"BATF3",0
"NSL1",0
"TATDN3",5.2608180201541e-05
"C1orf227",0
"FLVCR1",2.29697688203911e-05
"VASH2",0
"ANGEL2",0
"RPS6KC1",0
"PROX1",0
"SMYD2",0
"PTPN14",0
"CENPF",-0.000114848844101957
"KCNK2",0
"KCTD3",0
"USH2A",0
"ESRRG",0
"GPATCH2",0
"SPATA17",0
"LINC00210",0.000126704208654416
"RRP15",0
"TGFB2",0
"C1orf143",0
"LYPLAL1",0
"SLC30A10",0
"RNA5SP76",0
"EPRS",0
"BPNT1",-0.000323058684054534
"IARS2",0
"MIR215",0
"RAB3GAP2",0
"SNORA36B",0
"MARK1",0
"RN7SL464P",7.26141078838172e-05
"HDAC1P2",0
"C1orf115",1.55601659751037e-05
"MARC2",0
"MARC1",0
"RNU6ATAC35P",2.22288085358624e-05
"HLX",-5.18672199170123e-06
"DUSP10",0
"HHIPL2",0
"TAF1A",0
"MIA3",0
"AIDA",0
"BROX",0
"FAM177B",0
"DISP1",0
"TLR5",0
"SUSD4",0
"C1orf65",0
"CAPN8",0
"CAPN2",0
"TP53BP2",0
"RN7SKP49",0
"FBXO28",0
"DEGS1",0
"NVL",0
"MIR320B2",0
"CNIH4",0
"WDR26",0
"MIR4742",0
"CNIH3",0
"DNAH14",0
"LBR",0
"ENAH",0
"SRP9",0
"EPHX1",0
"TMEM63A",0
"LEFTY1",0
"PYCR2",0
"LEFTY2",0
"SDE2",0
"H3F3A",0
"ACBD3",0
"MIXL1",-0.000262299940723177
"LIN9",-0.000130409010077061
"PARP1",0
"RN7SKP165",0
"C1orf95",0
"ITPKB",-0.00016597510373444
"PSEN2",0
"ADCK3",0
"CDC42BPA",0
"RNA5SP77",0
"ZNF678",6.81683461766458e-05
"JMJD4",0
"SNAP47",4.6680497925311e-05
"PRSS38",0
"WNT9A",0
"MIR5008",0
"WNT3A",0
"ARF1",0
"MIR3620",0
"C1orf35",0
"MRPL55",0
"GJC2",0
"GUK1",0.000183017190278602
"C1orf148",4.00118553645534e-05
"IBA57",0
"C1orf145",0
"OBSCN",0
"BTNL10",0
"HIST3H2A",-0.000135595732068761
"HIST3H2BB",0
"HIST3H3",0
"MIR4666A",0
"RNA5S10",0
"RNA5S11",0
"RNA5S12",0
"RNA5S13",0
"RNA5S14",0
"RNA5S15",-0.000263040901007706
"RNA5S16",4.51985773562535e-05
"RNA5S17",0
"RNA5S1",0
"RNA5S2",0
"RNA5S3",0
"RNA5S4",0
"RNA5S5",0
"RNA5S6",0
"RNA5S7",0
"RNA5S8",0
"RNA5S9",0
"RNA5SP18",0
"RNA5SP19",0
"RNF187",0
"TRIM11",0.000204505038529934
"TRIM17",-2.22288085358624e-06
"RHOU",0
"TMEM78",-1.25963248369887e-05
"RAB4A",0
"SPHAR",0
"CCSAP",0
"RN7SKP276",-7.11321873147597e-05
"ACTA1",0
"NUP133",0
"ABCB10",0
"RNA5SP78",0
"TAF5L",0
"URB2",-1.18553645524599e-05
"GALNT2",3.70480142264373e-05
"PGBD5",0
"COG2",0
"AGT",2.59336099585061e-05
"CAPN9",0
"RNA5SP79",-0.000160788381742738
"C1orf198",0
"RN7SL837P",-0.000380112625963248
"TTC13",0
"ARV1",0
"FAM89A",0
"MIR1182",0
"TRIM67",0
"C1orf131",0
"GNPAT",0
"RNA5SP80",0
"EXOC8",0
"SPRTN",0
"EGLN1",0
"TRAX",0
"TSNAX",0
"DISC1",0
"LINC00582",0
"RN7SL299P",0
"SIPA1L2",0
"MAP10",0
"NTPCR",0
"PCNXL2",0
"MLK4",0
"KCNK1",0
"MIR4427",0
"SLC35F3",-7.26141078838172e-05
"MIR4671",0
"COA6",0
"TARBP1",3.03793716656786e-05
"IRF2BP2",0
"LINC00184",-0.000120776526378187
"RNY4P16",0
"RN7SL668P",0
"TOMM20",-3.18612922347361e-05
"ARID4B",0
"RBM34",0
"SNORA14B",0
"MIR4753",0
"GGPS1",0
"TBCE",0
"B3GALNT2",0
"GNG4",0
"LYST",0
"MIR1537",1.33372851215174e-05
"NID1",1.70420865441612e-05
"GPR137B",0
"ERO1LB",0
"EDARADD",3.03793716656786e-05
"LGALS8",0
"HEATR1",0
"ACTN2",0
"MTR",0
"MT1HL1",4.44576170717248e-05
"RYR2",0
"RN7SKP195",0
"MIR4428",0
"ZP4",-2.96384113811499e-05
"MTRNR2L11",0
"CHRM3",0
"FMN2",-7.78008298755184e-05
"GREM2",0
"RGS7",0
"MIR3123",0
"FH",0
"KMO",1.48192056905749e-06
"OPN3",0
"CHML",-7.40960284528747e-07
"WDR64",0
"EXO1",0
"MAP1LC3C",0
"PLD5",0
"RNA5SP81",2.07468879668049e-05
"RN7SKP12",0
"CEP170",0
"SDCCAG8",0.000102252519264967
"MIR4677",0
"AKT3",-0.00042679312388856
"ZBTB18",0
"RN7SL148P",0.000115589804386484
"C1orf100",-0.000245257854179016
"ADSS",0
"C1orf101",0
"DESI2",0
"COX20",0
"HNRNPU",7.18731475992884e-05
"RN7SKP55",0
"EFCAB2",-7.55779490219322e-05
"KIF26B",0
"SMYD3",-0.000126704208654416
"AHCTF1",-0.000241553052756373
"CNST",0
"SCCPDH",0
"TFB2M",0
"ZNF670",6.00177830468285e-05
"ZNF695",0
"ZNF669",0
"C1orf229",0
"ZNF124",0
"MIR3916",0
"RNA5SP82",9.85477178423244e-05
"ZNF496",-0.000108921161825727
"NLRP3",5.18672199170123e-05
"OR2B11",0
"OR2W5",0
"GCSAML",0.000259336099585061
"OR2C3",0
"OR2G2",0
"OR2G3",0
"LYPD8",0
"MIR3124",0
"OR11L1",0
"OR13G1",-7.40960284528747e-06
"OR14A16",0
"OR14A2",0
"OR14C36",0
"OR14I1",0
"OR14K1",0
"OR1C1",0
"OR2AJ1",0
"OR2AK2",0
"OR2G6",0
"OR2L13",0
"OR2L2",0
"OR2L3",0
"OR2L5",0
"OR2L8",0
"OR2M2",-1.33372851215174e-05
"OR2M3",0
"OR2M4",0
"OR2M5",0
"OR2M7",0
"OR2T10",0
"OR2T11",0
"OR2T12",0
"OR2T1",0
"OR2T27",0
"OR2T29",-0.00010077059869591
"OR2T2",0
"OR2T33",0
"OR2T34",0
"OR2T35",8.89152341434496e-05
"OR2T3",0
"OR2T4",0.000304534676941317
"OR2T5",0
"OR2T6",0
"OR2T7",0
"OR2T8",-0.00010077059869591
"OR2W3",4.44576170717248e-05
"OR6F1",-0.000105216360403082
"PGBD2",0
"SH3BP5L",0
"TRIM58",0
"ZNF672",0
"ZNF692",0
"ACP1",0
"FAM110C",0
"FAM150B",0
"SH3YL1",0
"TMEM18",0
"MYT1L",0
"PXDN",0
"SNTG2",0
"TPO",0
"TSSC1",0
"TRAPPC12",0
"ADI1",0
"RNASEH1",0
"RPS7",0
"COLEC11",0
"ALLC",0
"DCDC2C",0
"RN7SL531P",0
"SOX11",0
"LINC00487",0
"CMPK2",9.63248369887371e-05
"RSAD2",-3.03793716656786e-05
"RNF144A",0
"RN7SKP112",0
"RNU6ATAC37P",0
"LINC00299",-3.70480142264373e-06
"ID2",0
"KIDINS220",0
"MBOAT2",-0.000370480142264374
"ASAP2",2.59336099585061e-05
"ITGB1BP1",0
"CPSF3",0
"IAH1",0
"ADAM17",-6.59454653230585e-05
"YWHAQ",0
"TAF1B",0
"GRHL1",0.000495702430349733
"KLF11",0
"CYS1",0
"RRM2",0
"C2orf48",0.000120776526378186
"MIR4261",0
"RN7SL66P",0
"HPCAL1",0
"ODC1",0
"SNORA80B",0
"NOL10",0.000275637225844695
"RN7SL832P",0
"ATP6V1C2",0
"PDIA6",0
"KCNF1",0
"C2orf50",0
"PQLC3",0
"ROCK2",0
"LINC00570",-0.000163011262596325
"E2F6",0
"RNA5SP84",0
"GREB1",0
"MIR4429",0.000570539419087137
"RNA5SP85",0
"RN7SL674P",0
"NTSR2",0
"LPIN1",0.0001778304682869
"MIR548S",0.000603882631890931
"MIR4262",0
"MIR3681",0
"TRIB2",0.000263781861292234
"MIR3125",0
"LINC00276",8.22465915826909e-05
"FAM84A",0
"NBAS",0
"DDX1",0
"MYCNOS",0
"MYCN",-0.000262299940723177
"RN7SL104P",0
"FAM49A",0
"RN7SKP168",0
"RAD51AP2",0
"VSNL1",-0.000328986366330765
"SMC6",0
"GEN1",0
"MSGN1",0
"KCNS3",0
"NT5C1B",0
"RDH14",0
"MIR4757",0
"OSR1",-0.000520895080023711
"LINC00954",0
"TTC32",0
"WDR35",0
"MATN3",0
"LAPTM4A",0
"RN7SL140P",0
"SDC1",0
"PUM2",0
"RNA5SP86",0
"RHOB",0
"HS1BP3",0
"GDF7",0
"C2orf43",-0.000137818612922347
"APOB",0
"TDRD15",0
"RN7SL117P",4.29756965026684e-05
"RNA5SP87",0
"RN7SKP27",0
"KLHL29",0
"ATAD2B",0
"UBXN2A",0
"RN7SL610P",0
"MFSD2B",-0.000160788381742739
"C2orf44",0
"FKBP1B",0.000217101363366923
"SF3B6",0
"FAM228B",0
"TP53I3",0
"PFN4",0
"FAM228A",2.22288085358624e-05
"ITSN2",0
"NCOA1",-0.000110403082394784
"RNA5SP88",5.18672199170123e-06
"PTRHD1",3.03793716656786e-05
"CENPO",0
"ADCY3",1.92649673977474e-05
"DNAJC27",0
"EFR3B",0
"RN7SL856P",0
"POMC",0
"DNMT3A",0
"MIR1301",0
"DTNB",-2.22288085358624e-06
"ASXL2",0
"KIF3C",-1.25963248369887e-05
"RAB10",0.00051496739774748
"GAREML",0
"HADHA",2.74155305275636e-05
"HADHB",0
"EPT1",-0.000231920569057498
"GPR113",0
"DRC1",0
"OTOF",0.000659454653230587
"C2orf70",0
"CIB4",0.000376407824540604
"KCNK3",0
"CENPA",0
"SLC35F6",0
"DPYSL5",0
"MAPRE3",0.000867664493183166
"TMEM214",0
"AGBL5",0
"OST4",8.89152341434496e-06
"EMILIN1",0
"KHK",0
"CGREF1",0
"ABHD1",0
"PREB",0
"C2orf53",0
"TCF23",0
"SLC5A6",0
"ATRAID",0
"CAD",0
"SLC30A3",0.000168938944872555
"DNAJC5G",0
"TRIM54",0
"MPV17",0.000795791345583877
"UCN",0
"GTF3C2",0
"EIF2B4",0
"SNX17",0.000199318316538234
"ZNF513",0
"PPM1G",0
"NRBP1",0.000297125074096028
"IFT172",0.000145969176052163
"KRTCAP3",0
"FNDC4",0
"GCKR",0
"C2orf16",0
"ZNF512",0
"CCDC121",0
"GPN1",0.000360847658565501
"SUPT7L",0
"SLC4A1AP",0
"MRPL33",0
"RBKS",0
"BRE",-0.000274896265560166
"MIR4263",0
"FOSL2",0
"PLB1",0
"RNA5SP89",0
"PPP1CB",0
"FAM179A",0
"SNORD53",0.000146710136336692
"SNORD92",0.00020746887966805
